RML,NOMBRE_COL,AREA,CALLE,NIVELES,US_ACT2020,geometry,Year,REGION,MANZANA,LOTE,SHAPE_AREA,ZONA,Categoria,Value
02 021 014,SAN PEDRO,194.0,P DIAZ 405,2,HU,"MULTIPOLYGON (((-100.4001865072797 25.66252002073746, -100.4001480838757 25.66260870018181, -100.4000774539062 25.66258200984429, -100.4000730743234 25.66258049447114, -100.4000846894351 25.66255513682715, -100.4000910901842 25.66254008656814, -100.4000955740738 25.66253083862459, -100.4001643116198 25.66237884464161, -100.4002377534969 25.66240307447181, -100.4001865072797 25.66252002073746)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 021 024,,151.0,P DIAZ Y ZARAGOZA,2,S,"MULTIPOLYGON (((-100.399599254298 25.66219260934793, -100.3996730076502 25.66221687175827, -100.3996001977887 25.66238008451578, -100.3995286764176 25.6623536845948, -100.399599254298 25.66219260934793)))",2011,,,,,Casco Urbano,SERVICIOS,1
02 021 019,,280.0,PORFIRIO DIAZ 427,1,HU,"MULTIPOLYGON (((-100.3999030840921 25.66247868576091, -100.399882117032 25.66252600479096, -100.3998614381763 25.66257134605117, -100.3998517312857 25.66259319944931, -100.3998475565959 25.66260226807406, -100.3998312502498 25.6626388209515, -100.3997648248646 25.66261561692505, -100.399760216596 25.66261421513937, -100.3999019847133 25.66231455945856, -100.3999029733158 25.6623125749735, -100.3999113329532 25.66229531931803, -100.3999759104708 25.66231691868911, -100.3999030840921 25.66247868576091)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 021 008,,197.0,PORFIRIO DIAZ OTE 447,2,HU,"MULTIPOLYGON (((-100.3998445363069 25.66227338597183, -100.3997669954991 25.66244133481888, -100.3996775365716 25.6624084413631, -100.3997312858447 25.66228586366412, -100.3997320840103 25.6622842336901, -100.3997503146367 25.66224251324855, -100.3997619153515 25.66224621092605, -100.3998445363069 25.66227338597183)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 021 028,,266.0,PORFIRIO DIAZ 433,2,HU,"MULTIPOLYGON (((-100.3999029746978 25.66231257388584, -100.3999019860953 25.66231455837091, -100.3997602179779 25.66261421405172, -100.3996969490916 25.66259141685753, -100.39975785308 25.66246166775607, -100.3997669940422 25.66244133631354, -100.39984453485 25.66227338746649, -100.3999113343352 25.66229531823037, -100.3999029746978 25.66231257388584)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 021 023,,163.0,P DIAZ OTE 449,2,HM,"MULTIPOLYGON (((-100.3997503166438 25.66224251194723, -100.3997320860174 25.66228423238879, -100.3997312878518 25.66228586236281, -100.3996775385787 25.66240844006179, -100.3996001961392 25.66238008573239, -100.3996730060007 25.66221687297488, -100.3997503166438 25.66224251194723)))",2011,,,,,Casco Urbano,HABITACIONAL MULTIFAMILIAR,1
05 003 006,,293.0,GRAL TREVI/O,1,HU,"MULTIPOLYGON (((-100.398569199437 25.66159743316342, -100.3987131715009 25.6616432772737, -100.3986688948439 25.66174065309601, -100.3984297772214 25.66166140490355, -100.3984735827809 25.66156699616708, -100.398569199437 25.66159743316342)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 003 014,,148.0,GRAL TREVI/O 127,1,HU,"MULTIPOLYGON (((-100.3985493002838 25.66153286970967, -100.3987232679987 25.661594790706, -100.3987335829489 25.66159835971876, -100.398713171216 25.6616432750554, -100.398473582496 25.66156699394877, -100.3984980696054 25.66151449226237, -100.3985493002838 25.66153286970967)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 003 005,,359.0,NARANJO 118,1,C,"MULTIPOLYGON (((-100.3981448398428 25.66140268238476, -100.3980797720237 25.6615458586447, -100.3978871439097 25.66148214058439, -100.397954258368 25.66133425416784, -100.3981448398428 25.66140268238476)))",2011,,,,,Casco Urbano,COMERCIO,1
05 003 013,,148.0,TREVI/O 169,2,HU,"MULTIPOLYGON (((-100.3986659891112 25.6615174789721, -100.3987561474284 25.66154855913641, -100.3987335826169 25.66159835772662, -100.3987232676666 25.66159478871387, -100.3984980692734 25.66151449027024, -100.3985200629963 25.66146717388979, -100.3986659891112 25.6615174789721)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 003 017,,165.0,P DIAZ 614,2,HU,"MULTIPOLYGON (((-100.3984290937601 25.66145882618612, -100.3983498582082 25.66163507853771, -100.3982765731932 25.66161088148991, -100.3983580790109 25.66143242080793, -100.3984290937601 25.66145882618612)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 003 011,,141.0,GRAL TREVI/O 135,2,A,"MULTIPOLYGON (((-100.398543282064 25.66141734836712, -100.3985646566828 25.66137157739547, -100.3986008731914 25.66138385628198, -100.3986105639202 25.66138729021405, -100.3988000098477 25.66145174315891, -100.3987786513542 25.66149888945884, -100.398543282064 25.66141734836712)))",2011,,,,,Casco Urbano,ABANDONADA,1
05 003 012,,151.0,TREVI/O 129,1,HU,"MULTIPOLYGON (((-100.3985200626631 25.66146717179835, -100.3985432823754 25.66141735029625, -100.3987786516656 25.66149889138798, -100.3987561470952 25.66154855704497, -100.3985200626631 25.66146717179835)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 003 010,,174.0,GRAL TREVI/O 135,1,C,"MULTIPOLYGON (((-100.3985646563861 25.66137157497537, -100.3985917635416 25.66131351107411, -100.398824750939 25.66139436956357, -100.3988000094904 25.66145174071558, -100.398610563563 25.66138728777073, -100.3986008728342 25.66138385383865, -100.3985646563861 25.66137157497537)))",2011,,,,,Casco Urbano,COMERCIO,1
05 003 008,,212.0,NARANJO 116,1,HU,"MULTIPOLYGON (((-100.3981839958801 25.66131670840875, -100.3981582322064 25.66137320755825, -100.3981574758104 25.66137508400197, -100.3981448392727 25.66140267876975, -100.3979542577979 25.66133425055284, -100.3979931053041 25.66124845954561, -100.3981839958801 25.66131670840875)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 003 003,,500.0,PORFIRIO DIAZ OTE 626 INT 5,2,HU,"MULTIPOLYGON (((-100.3982211585424 25.6614539319586, -100.3983248315567 25.66122091106035, -100.3984368518005 25.66125983164032, -100.3983862342573 25.66137074049017, -100.3983834224071 25.66137655137015, -100.3982765736049 25.66161087237612, -100.3981671548323 25.66157481872863, -100.3982211585424 25.6614539319586)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 003 015,,389.0,PORFIRIO DIAZ OTE 626,1,HU,"MULTIPOLYGON (((-100.398201939216 25.66127724593885, -100.3982407910492 25.6611918427703, -100.3983248339301 25.66122090956595, -100.3981671572058 25.66157481723424, -100.3980797686996 25.66154585294339, -100.3981574730565 25.66137508191566, -100.3981582294525 25.66137320547193, -100.398201939216 25.66127724593885)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 003 018,,166.0,NARANJO 150,1,HU,"MULTIPOLYGON (((-100.398215139396 25.66124844159689, -100.3981839954194 25.66131670563236, -100.3979931048433 25.66124845676923, -100.3980229878479 25.66118251371239, -100.398215139396 25.66124844159689)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 003 016,,141.0,NARANJO 116 NTE,1,HU,"MULTIPOLYGON (((-100.3982407929656 25.66119183967319, -100.3982151390192 25.66124843918987, -100.3980229874712 25.66118251130536, -100.3980489487432 25.66112522233278, -100.3982407929656 25.66119183967319)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 006 003,,254.0,LAZARO GARZA AYALA 304,2,HU,"MULTIPOLYGON (((-100.4021343497371 25.66088773738721, -100.4020583512663 25.66105367317277, -100.4019622966585 25.66102074714716, -100.4020580073545 25.6608141093312, -100.4021529813958 25.66084716217546, -100.4021343497371 25.66088773738721)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 006 008,,240.0,L GZA AYALA 312,1,HU,"MULTIPOLYGON (((-100.4020580093888 25.66081410780388, -100.4019622986928 25.66102074561983, -100.4018702653805 25.66098919795083, -100.4019699561258 25.66078346345208, -100.4020580093888 25.66081410780388)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 006 001,,448.0,L G AYALA Y M GONZALEZ L1,0,BU,"MULTIPOLYGON (((-100.4015564334595 25.66068364015954, -100.401477740669 25.66085406129014, -100.4013042330495 25.66079417086048, -100.4012964744598 25.66074025459424, -100.4013590353303 25.66060429030816, -100.4015564334595 25.66068364015954)))",2011,,,,,Casco Urbano,BALDIO URBANO,1
03 006 007,,551.0,L GARZA AYALA 322,0,S,"MULTIPOLYGON (((-100.4017308959998 25.66077828358017, -100.4017617071369 25.66071098416135, -100.4019699581386 25.66078346008315, -100.4018702673933 25.66098919458189, -100.4016663878105 25.66091918572782, -100.4017308959998 25.66077828358017)))",2011,,,,,Casco Urbano,SERVICIOS,1
03 006 014,,337.0,LAZARO GARZA AYALA 360,1,HU,"MULTIPOLYGON (((-100.4017363313381 25.6607664176532, -100.4016663920491 25.66091918272573, -100.4015522692869 25.66087979066706, -100.4016569753594 25.66065067975763, -100.4017713611592 25.66068990353176, -100.4017363313381 25.6607664176532)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 006 019,SAN PEDRO,152.0,M GONZALEZ 210,0,BU,"MULTIPOLYGON (((-100.4014803680121 25.66058377145828, -100.401584356922 25.66062316424533, -100.4015564330331 25.66068363777106, -100.4013590349039 25.66060428791968, -100.4013850835494 25.66054767598216, -100.4014803680121 25.66058377145828)))",2011,,,,,Casco Urbano,BALDIO URBANO,1
03 006 004,,840.0,,2,HM,"MULTIPOLYGON (((-100.402080766823 25.66062956675982, -100.4022293613991 25.66068216514567, -100.4021529805924 25.66084715055436, -100.4017617022865 25.6607109774365, -100.4018376854063 25.66054352220337, -100.402080766823 25.66062956675982)))",2011,,,,,Casco Urbano,HABITACIONAL MULTIFAMILIAR,1
03 006 020,,178.0,L GZA AYALA 360 INT,0,HU,"MULTIPOLYGON (((-100.4016569745813 25.66065067455561, -100.4017133734275 25.66052726591896, -100.4018253025111 25.66057086654988, -100.4017713603811 25.66068989832974, -100.4016569745813 25.66065067455561)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 010 001,CENTRO,1395.0,VASCONCELOS 600,1,S,"MULTIPOLYGON (((-100.3990870668044 25.66054836343865, -100.3991855615974 25.66058153536012, -100.3990415007132 25.66089837655668, -100.3989563838001 25.66086622961839, -100.3988264710385 25.66082357776757, -100.398697119936 25.66077781573649, -100.3988397530728 25.66046507061174, -100.3990870668044 25.66054836343865)))",2011,,,,,Casco Urbano,SERVICIOS,1
05 010 005,,1724.0,TREVI/O Y GZA AYALA,1,S,"MULTIPOLYGON (((-100.3991864068987 25.66057965600979, -100.3991855593665 25.66058152004193, -100.3987986694248 25.66045121943054, -100.3989517608602 25.66010205912263, -100.3993421381742 25.66023911923922, -100.3991864068987 25.66057965600979)))",2011,,,,,Casco Urbano,SERVICIOS,1
05 010 002,SAN PEDRO,1037.0,AVE VASCONCELOS,1,S,"MULTIPOLYGON (((-100.3987945408181 25.6604498365426, -100.398839760412 25.66046506610837, -100.3986971272752 25.66077781123312, -100.3984387287026 25.66068574624581, -100.398579594909 25.66037742571512, -100.3987945408181 25.6604498365426)))",2011,,,,,Casco Urbano,SERVICIOS,1
03 006 015,,806.0,,3,HM,"MULTIPOLYGON (((-100.4013959847717 25.66052396820838, -100.4014901127319 25.66031944279073, -100.4017601763904 25.66042366600976, -100.4016569764963 25.66065066538224, -100.4013850805596 25.66054766650377, -100.4013959847717 25.66052396820838)))",2011,,,,,Casco Urbano,HABITACIONAL MULTIFAMILIAR,1
03 006 005,,432.0,GUERRERO 229,1,HM,"MULTIPOLYGON (((-100.4020263582 25.66051156811529, -100.4022537928603 25.66059046342209, -100.4022691781624 25.660596154404, -100.4022293607998 25.6606821616032, -100.401837684807 25.66054351866089, -100.4018760694797 25.66045943386277, -100.4020263582 25.66051156811529)))",2011,,,,,Casco Urbano,HABITACIONAL MULTIFAMILIAR,1
03 006 006,,266.0,GUERRERO SUR 243,2,HM,"MULTIPOLYGON (((-100.4022977304667 25.66053277858192, -100.4021102696254 25.66046452957757, -100.4021597502999 25.66035518501694, -100.4023472113008 25.66042296128843, -100.4022977304667 25.66053277858192)))",2011,,,,,Casco Urbano,HABITACIONAL MULTIFAMILIAR,1
03 006 009,,333.0,GUERRERO 237,2,HU,"MULTIPOLYGON (((-100.4018760690772 25.66045943095944, -100.401907450012 25.66039068952911, -100.4022977314088 25.66053277991814, -100.4022691777599 25.66059615150067, -100.4022537924578 25.66059046051875, -100.4018760690772 25.66045943095944)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 006 013,,128.0,GUERRERO 243 A,1,HU,"MULTIPOLYGON (((-100.4021706411858 25.6603311148822, -100.4021834171136 25.66030288203149, -100.4023710528578 25.66037004453979, -100.4023472109563 25.66042295908876, -100.4021597499554 25.66035518281727, -100.4021706411858 25.6603311148822)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 006 010,,166.0,GALEANA OTE 331,1,HU,"MULTIPOLYGON (((-100.4020950109687 25.66029922740878, -100.4021067287899 25.66027542909447, -100.4021834210303 25.66030288047707, -100.4021102731977 25.66046452582347, -100.4020283133961 25.66043468656467, -100.4020950109687 25.66029922740878)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 006 023,,265.0,MANUEL GONZALEZ SUR 212,1,HU,"MULTIPOLYGON (((-100.4016595624658 25.66029643940384, -100.4017937555402 25.66034942533521, -100.4017601759047 25.66042366280929, -100.4014901122462 25.66031943959026, -100.4015251523299 25.660243367599, -100.4016595624658 25.66029643940384)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 006 022,,146.0,GALEANA 339-A,2,HU,"MULTIPOLYGON (((-100.4018618956844 25.66019996435041, -100.401793754228 25.66034942216072, -100.4017237257832 25.66032177156256, -100.401795915428 25.66016416742626, -100.4018666695825 25.66018949352112, -100.4018618956844 25.66019996435041)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 006 021,,130.0,GALEANA 339,2,HU,"MULTIPOLYGON (((-100.4016595626746 25.66029643510423, -100.4017326872909 25.66014153352702, -100.401795916949 25.66016416630114, -100.4017237273042 25.66032177043744, -100.4016595626746 25.66029643510423)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 006 011,,126.0,GALEANA OTE 333,2,HU,"MULTIPOLYGON (((-100.4021067304204 25.66027542796829, -100.4020283150267 25.66043468543849, -100.4019699716242 25.66041344419998, -100.4020443534505 25.66025310058766, -100.4021067304204 25.66027542796829)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 006 012,,131.0,GALEANA OTE 335,2,HU,"MULTIPOLYGON (((-100.4019972268921 25.66035469231914, -100.401969972966 25.6604134430856, -100.4019074556145 25.66039068219825, -100.4019806693742 25.66023030369859, -100.4020443547923 25.66025309947328, -100.4019972268921 25.66035469231914)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 006 016,SAN PEDRO,267.0,M GONZALEZ 290,3,HM,"MULTIPOLYGON (((-100.4015822737597 25.66011935412508, -100.4016229917799 25.66010226606244, -100.4017326886937 25.66014153167172, -100.4016595640774 25.66029643324892, -100.4015251539415 25.66024336144409, -100.4015822737597 25.66011935412508)))",2011,,,,,Casco Urbano,HABITACIONAL MULTIFAMILIAR,1
03 006 017,,498.0,GALEANA NTE 375,1,HU,"MULTIPOLYGON (((-100.4019228550153 25.6603569502407, -100.4018253002229 25.66057085232476, -100.4017133711393 25.66052725169383, -100.4018666671772 25.66018949484433, -100.4019806707961 25.66023030177088, -100.4019228550153 25.6603569502407)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 010 004,,1670.0,NARANJO Y GRAL AYALA 900,3,S,"MULTIPOLYGON (((-100.398900673469 25.66021921956589, -100.3987986777705 25.66045121324722, -100.3985795936847 25.66037740871698, -100.3984222595098 25.66032236687917, -100.398574095122 25.65997849433293, -100.3989494882357 25.66010125209796, -100.3989517692058 25.66010205293932, -100.398900673469 25.66021921956589)))",2011,,,,,Casco Urbano,SERVICIOS,1
02 035 021,,223.0,LAZARO GARZA AYALA OTE 439,1,HU,"MULTIPOLYGON (((-100.4007210994795 25.66079424107721, -100.4007523876608 25.66072442777128, -100.400814202715 25.66074612384035, -100.400689871527 25.66102575715876, -100.4006825670232 25.66102339377356, -100.4006276316449 25.66100434726165, -100.4007210994795 25.66079424107721)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 035 006,,270.0,LAZARO GARZA AYALA,1,HU,"MULTIPOLYGON (((-100.4007807974687 25.66082138982173, -100.400814201104 25.66074612493925, -100.4008899272504 25.66077276604337, -100.4007643797306 25.66105152939845, -100.400689869916 25.66102575825765, -100.4007807974687 25.66082138982173)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 035 013,,208.0,L GARZA AYALA 457 OTE,1,HU,"MULTIPOLYGON (((-100.4006110610836 25.6606747829111, -100.4005212217812 25.66088238546523, -100.400439767051 25.66085501611242, -100.4005315578056 25.66065791184406, -100.4005358052529 25.66064841928826, -100.4006110610836 25.6606747829111)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 035 012,,270.0,L GARZA AYALA 445 OTE,2,HU,"MULTIPOLYGON (((-100.4007211008195 25.66079423980937, -100.4006276329849 25.66100434599382, -100.4006255223927 25.66100355509228, -100.4005515217609 25.6609780611358, -100.4006671858709 25.66072263433746, -100.4006784601546 25.66069840289597, -100.4007523890008 25.66072442650345, -100.4007211008195 25.66079423980937)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 035 015,,176.0,LAZARO GARZA AYALA 451,2,HU,"MULTIPOLYGON (((-100.4006671874511 25.6607226331576, -100.4005832752831 25.66090796008087, -100.4005318674593 25.66088899505688, -100.4005212203219 25.66088238675226, -100.4006110596243 25.66067478419813, -100.4006784617347 25.66069840171613, -100.4006671874511 25.6607226331576)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 035 014,,199.0,L GARZA AYALA OTE 463,2,HU,"MULTIPOLYGON (((-100.4005358068712 25.66064841797261, -100.400531559424 25.66065791052842, -100.4004397686694 25.66085501479678, -100.4003672306391 25.66082825444393, -100.4004064106191 25.6607410034207, -100.4004109648231 25.66073111997575, -100.4004565910128 25.66062949857154, -100.4004600018147 25.66062167163027, -100.4005358068712 25.66064841797261)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 035 018,SAN PEDRO,203.0,M GONZALEZ 114,1,S,"MULTIPOLYGON (((-100.4009244143215 25.661106858603, -100.4009934136696 25.66113060170529, -100.4009626447167 25.66119822346888, -100.4007307173198 25.66112013976219, -100.4007643767981 25.6610515427257, -100.4009244143215 25.661106858603)))",2011,,,,,Casco Urbano,SERVICIOS,1
02 035 001,SAN PEDRO,606.0,JOSE VASCONCELOS 404,1,S,"MULTIPOLYGON (((-100.4009626450922 25.66119822746494, -100.4008360856942 25.66147700059698, -100.4008039036589 25.66149363850865, -100.4006688351549 25.66144802711985, -100.4008048580433 25.66114515391727, -100.4009626450922 25.66119822746494)))",2011,,,,,Casco Urbano,SERVICIOS,1
02 028 009,,208.0,ZARAGOZA 134,2,HU,"MULTIPOLYGON (((-100.3999122584889 25.66176133012415, -100.4000202019545 25.66179561517858, -100.3999831616946 25.66187975262383, -100.3997876184639 25.66181814305284, -100.3998262461321 25.66173362334397, -100.3999024522 25.66175800319528, -100.3999122584889 25.66176133012415)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
