RML,NOMBRE_COL,AREA,CALLE,NIVELES,US_ACT2020,geometry,Year,REGION,MANZANA,LOTE,SHAPE_AREA,ZONA,Categoria,Value
04 036 016,,,ALLENDE 444,1,HU,"MULTIPOLYGON (((-100.4082479701856 25.66089514886496, -100.4082740482246 25.66082533034715, -100.4083875015976 25.66085256818841, -100.4083907693559 25.66085335283912, -100.408414470825 25.6608590423588, -100.408421950404 25.66086083819473, -100.4086620082654 25.66091846941523, -100.4086536737015 25.66094183361934, -100.4086182939183 25.66098405406859, -100.4084680168896 25.66094797616779, -100.4083411427355 25.66091751739004, -100.408318054642 25.66091197452316, -100.4082553598527 25.66089692300552, -100.4082479701856 25.66089514886496)))",2020,04,036,016,323.3800175757,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 002 033,,,GALEANA PTE 444,2,HU,"MULTIPOLYGON (((-100.4075221427063 25.66201166888751, -100.4075284947676 25.66199497791388, -100.4075760303369 25.66187007243759, -100.407584496847 25.66184782655874, -100.4075999657615 25.66180717974045, -100.4076468018537 25.66182362138867, -100.4076681507384 25.66183111595226, -100.4076233182872 25.66194892150422, -100.4076058905118 25.66199471634475, -100.4075996679412 25.66201106569563, -100.4075975728153 25.66201657075537, -100.4075902959346 25.66203569211226, -100.4075221427063 25.66201166888751)))",2020,04,002,033,175.7923277149,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 002 031,,,GALEANA 438,1,HU,"MULTIPOLYGON (((-100.407449601013 25.66198609892108, -100.4074579663937 25.66196677657107, -100.4074778599732 25.66192082524785, -100.4075004711874 25.6618685963352, -100.4075089151157 25.6618490926537, -100.4075135502617 25.66183838702301, -100.4075366793867 25.66178496314563, -100.4075382969051 25.66178553079214, -100.4075471117466 25.66178862564508, -100.4075957283948 25.66180569206992, -100.4075999657615 25.66180717974045, -100.407584496847 25.66184782655874, -100.4075760303369 25.66187007243759, -100.4075284947676 25.66199497791388, -100.4075221427063 25.66201166888751, -100.4074821861049 25.6619975850301, -100.407449601013 25.66198609892108)))",2020,04,002,031,175.0633911189,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 002 025,,,GALEANA 432,1,HU,"MULTIPOLYGON (((-100.4073849840362 25.66196332178033, -100.4073884979775 25.66195520462056, -100.4074000203797 25.6619285892521, -100.4074109647202 25.6619033093649, -100.4074133177021 25.66189787495246, -100.407424155361 25.66187284257293, -100.4074423031365 25.66183092489811, -100.4074490090152 25.66181543582923, -100.4074602666143 25.66178943243822, -100.40747202759 25.66176226672995, -100.4074795099926 25.66176489321352, -100.4075016211077 25.6617726558231, -100.4075366793867 25.66178496314563, -100.4075135502617 25.66183838702301, -100.4075089151157 25.6618490926537, -100.4075004711874 25.6618685963352, -100.4074778599732 25.66192082524785, -100.4074579663937 25.66196677657107, -100.407449601013 25.66198609892108, -100.4074222096911 25.66197644337167, -100.4073849840362 25.66196332178033)))",2020,04,002,025,166.5380175056,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 002 032,,,GALEANA 462 Y ALLENDE,2,HU,"MULTIPOLYGON (((-100.4073211893639 25.66194083462389, -100.4073247779943 25.66193254520259, -100.4073265616332 25.66192842452053, -100.4073401451053 25.66189705018812, -100.4073483989476 25.66187798442775, -100.4073576353077 25.66185665024557, -100.4073604354164 25.66185018316873, -100.4073785832115 25.66180826550089, -100.4073831126349 25.66179780285905, -100.4073844889355 25.66179462507513, -100.4073965467088 25.66176677304796, -100.4074081980858 25.66173985939533, -100.4074345115436 25.66174909738927, -100.40747202759 25.66176226672995, -100.4074602666143 25.66178943243822, -100.4074490090152 25.66181543582923, -100.4074423031365 25.66183092489811, -100.407424155361 25.66187284257293, -100.4074133177021 25.66189787495246, -100.4074109647202 25.6619033093649, -100.4074000203797 25.6619285892521, -100.4073884979775 25.66195520462056, -100.4073849840362 25.66196332178033, -100.4073211893639 25.66194083462389)))",2020,04,002,032,164.352557623,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 002 018,,,GALEANA PTE 426,1,HU,"MULTIPOLYGON (((-100.4071904470266 25.66189474941314, -100.4072146975306 25.66183873711464, -100.4072778963069 25.66169275971088, -100.4072518545706 25.66168349920512, -100.4072123978149 25.6616694673292, -100.4072297784308 25.66162932035411, -100.4072588075599 25.66156226969429, -100.4072696005919 25.66153733887533, -100.4072786536427 25.66151642900203, -100.4072938190888 25.66152197438681, -100.4073478786365 25.66154174122924, -100.4074295037513 25.66157158717315, -100.4074994471529 25.66159716144992, -100.4074742084526 25.66165621601668, -100.4074722770848 25.66166073538191, -100.4074345115436 25.66174909738927, -100.4074081980858 25.66173985939533, -100.4073965467088 25.66176677304796, -100.4073844889355 25.66179462507513, -100.4073831126349 25.66179780285905, -100.4073785832115 25.66180826550089, -100.4073604354164 25.66185018316873, -100.4073576353077 25.66185665024557, -100.4073483989476 25.66187798442775, -100.4073401451053 25.66189705018812, -100.4073265616332 25.66192842452053, -100.4073247779943 25.66193254520259, -100.4073211893639 25.66194083462389, -100.4072426157113 25.6619131387028, -100.4071904470266 25.66189474941314)))",2020,04,002,018,771.5505679031,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 002 026,,,GALEANA 420,1,HU,"MULTIPOLYGON (((-100.4071248718231 25.6618716346953, -100.4071497915768 25.66181407568081, -100.4071946476187 25.6617104647453, -100.4072066656814 25.66168270610945, -100.4072091806493 25.66167689816124, -100.4072123978149 25.6616694673292, -100.4072518545706 25.66168349920512, -100.4072778963069 25.66169275971088, -100.4072146975306 25.66183873711464, -100.4071904470266 25.66189474941314, -100.4071248718231 25.6618716346953)))",2020,04,002,026,169.8355618619,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 002 005,,,ALLENDE 303,2,HU,"MULTIPOLYGON (((-100.4076681507384 25.66183111595226, -100.4076468018537 25.66182362138867, -100.4075999657615 25.66180717974045, -100.4075957283948 25.66180569206992, -100.4076094709634 25.66177353611219, -100.4076292393325 25.66178047622219, -100.4077222983168 25.66181314419927, -100.4077711450723 25.6618302914079, -100.4077582328137 25.66186273911929, -100.4076824263416 25.66183612725992, -100.4076732543854 25.66183290765403, -100.4076681507384 25.66183111595226)))",2020,04,002,005,66.65101473201,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 015 022,,,CORREGIDORA NTE 218,3,HM,"MULTIPOLYGON (((-100.4047906670263 25.66433700311452, -100.4048418614033 25.66420844096451, -100.4048623226084 25.66421548311328, -100.4048878341012 25.66422426339806, -100.4049350831342 25.6642405249585, -100.4048987454945 25.66433330203718, -100.4048953735531 25.66434190983232, -100.4048845884159 25.66436944605996, -100.4048701335101 25.6643644533663, -100.4048165150107 25.66434593185205, -100.4048065113079 25.66434247630542, -100.4047906670263 25.66433700311452)))",2020,02,015,022,152.1890416305,Casco Urbano,HABITACIONAL MULTIFAMILIAR,1
02 015 020,,,REFORMA PTE 324,2,HU,"MULTIPOLYGON (((-100.4050277214295 25.66483001310489, -100.4050409898318 25.66479760461899, -100.4050564024457 25.66475995607275, -100.4050734692772 25.66471827027415, -100.4050857817323 25.66468819494168, -100.4051099659768 25.66462912201339, -100.4051292475457 25.66457920701339, -100.4051488075344 25.66452856885059, -100.4051706300194 25.66447207464018, -100.405195743575 25.66448106545396, -100.4052460037062 25.6644990584874, -100.4051813176573 25.66467026890722, -100.4051581713017 25.6647315339211, -100.4051099556576 25.66485915018825, -100.4051001159131 25.6648556632908, -100.4050454551547 25.66483629599646, -100.4050277214295 25.66483001310489)))",2020,02,015,020,354.0444837189,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 015 021,,,REFORMA 338,2,HU,"MULTIPOLYGON (((-100.4052227395414 25.66489911085329, -100.4052508811052 25.66482825543826, -100.4052694573163 25.66478148464123, -100.4052912354744 25.66472664938981, -100.4053036660484 25.66469535224086, -100.4053454222804 25.66470975610563, -100.4054222299573 25.6647362502407, -100.4053997312086 25.66479530156746, -100.4053864478762 25.66483016690005, -100.4053765076133 25.66485625857894, -100.4053751400489 25.66485984886699, -100.4053694754882 25.66487471658692, -100.4053438336771 25.66494201687803, -100.4052227395414 25.66489911085329)))",2020,02,015,021,309.9412863812,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 015 016,,,REFORMA 330 PTE,2,HM,"MULTIPOLYGON (((-100.4051099556576 25.66485915018825, -100.4051581713017 25.6647315339211, -100.4051813176573 25.66467026890722, -100.4052460037062 25.6644990584874, -100.4053052066226 25.66452025359655, -100.4053647436992 25.66454156825166, -100.405342305647 25.66459806390133, -100.4053292664462 25.66463089454784, -100.4053214574261 25.66465055541729, -100.4053036660484 25.66469535224086, -100.4052912354744 25.66472664938981, -100.4052694573163 25.66478148464123, -100.4052508811052 25.66482825543826, -100.4052227395414 25.66489911085329, -100.4051099556576 25.66485915018825)))",2020,02,015,016,525.606133374,Casco Urbano,HABITACIONAL MULTIFAMILIAR,1
02 015 018,,,HIDALGO NTE 227,2,HU,"MULTIPOLYGON (((-100.4053292664462 25.66463089454784, -100.405342305647 25.66459806390133, -100.4053647436992 25.66454156825166, -100.40541203663 25.66455849914786, -100.4054336537426 25.66456623792161, -100.4054469673561 25.66457100409722, -100.4055493895964 25.66460767226697, -100.4055674162091 25.6646141256232, -100.4055318802707 25.66469987992444, -100.4053797103365 25.66464806958008, -100.4053292664462 25.66463089454784)))",2020,02,015,018,225.1896241279,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 015 019,,,HIDALGO NTE 231,1,HU,"MULTIPOLYGON (((-100.4054222299573 25.6647362502407, -100.4053454222804 25.66470975610563, -100.4053036660484 25.66469535224086, -100.4053214574261 25.66465055541729, -100.4053292664462 25.66463089454784, -100.4053797103365 25.66464806958008, -100.4055318802707 25.66469987992444, -100.405513205497 25.66474494710727, -100.4055049802828 25.66476479527367, -100.4054222299573 25.6647362502407)))",2020,02,015,019,165.4672550072,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 015 017,,,PORFIRIO DIAZ PTE 351,1,HU,"MULTIPOLYGON (((-100.4050156229202 25.66441470885215, -100.4050717318864 25.66427360648427, -100.4050751604326 25.66426498459762, -100.4051139020538 25.66416755538666, -100.405155452855 25.66406306405797, -100.405215994949 25.66408438626119, -100.4052498657636 25.66409631551478, -100.4052420076654 25.66411527262479, -100.4052251976429 25.66415582378637, -100.4051740573221 25.66427918688716, -100.4051050682117 25.66444560571511, -100.4050716541355 25.66443406387382, -100.4050156229202 25.66441470885215)))",2020,02,015,017,408.9980058471,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 015 004,,,P DIAZ PTE 339,1,HU,"MULTIPOLYGON (((-100.4052030092357 25.66437706583196, -100.4052094124888 25.66436266500503, -100.4052224781257 25.66433327851262, -100.4052615469001 25.66424540917698, -100.4052701049419 25.6642261627322, -100.4052894272148 25.66418270455349, -100.4053072848095 25.66414254145798, -100.4053172812841 25.66412005796066, -100.4054092063975 25.66415243221529, -100.4054295715172 25.66415960431757, -100.4053151423545 25.66441908309547, -100.4052694982133 25.66440198009509, -100.4052640388479 25.66439993442312, -100.4052030092357 25.66437706583196)))",2020,02,015,004,374.0657919433,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 015 003,,,PORFIRIO DIAZ PTE 345,1,HU,"MULTIPOLYGON (((-100.4053151423545 25.66441908309547, -100.4054295715172 25.66415960431757, -100.4054383885972 25.66416270920298, -100.4054954255563 25.66418279652711, -100.405479555811 25.66421780505024, -100.4054408884728 25.66430310736264, -100.4054119321251 25.66436698705987, -100.4053776929414 25.66444252114016, -100.4053220246023 25.66442166219548, -100.4053151423545 25.66441908309547)))",2020,02,015,003,215.4172727455,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
02 015 034,,,PORFIRIO DIAZ 357,1,HU,"MULTIPOLYGON (((-100.4054119321251 25.66436698705987, -100.4054408884728 25.66430310736264, -100.405479555811 25.66421780505024, -100.4054954255563 25.66418279652711, -100.4055513341402 25.66420248660407, -100.4055359279132 25.66424270015282, -100.4055047123525 25.66432418024758, -100.4054789794937 25.66439134691213, -100.4054119321251 25.66436698705987)))",2020,02,015,034,146.5911090785,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 006 015,,,P DIAZ PTE 415,1,HU,"MULTIPOLYGON (((-100.4060407637185 25.66456793623729, -100.4060439485402 25.66456002903221, -100.4060632577694 25.66451208188231, -100.4060797277498 25.66447118360123, -100.4060814498776 25.66446690823441, -100.4060957514749 25.66443139471451, -100.4060984493736 25.66442469661044, -100.4061070280022 25.66440339411788, -100.4061385425809 25.6644146145463, -100.4062001151832 25.6644365376338, -100.4061858664099 25.66447213552252, -100.4061698232205 25.66451221622839, -100.4061616032123 25.66453275235503, -100.4061483512882 25.66456585777985, -100.4061344112225 25.66460068345569, -100.4061128772054 25.66459315344964, -100.4061044284466 25.66459019854374, -100.4060407637185 25.66456793623729)))",2020,04,006,015,194.7891718186,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 006 005,,,P DIAZ 421,1,HU,"MULTIPOLYGON (((-100.4060578960468 25.66479183492732, -100.4060660096508 25.66477156707676, -100.4060807433848 25.6647347574071, -100.4061006803367 25.66468494973751, -100.4061180282672 25.6646416116009, -100.4061237521894 25.66462731208254, -100.4061344112225 25.66460068345569, -100.4061483512882 25.66456585777985, -100.4061616032123 25.66453275235503, -100.4061698232205 25.66451221622839, -100.4061858664099 25.66447213552252, -100.4062001151832 25.6644365376338, -100.4062433474643 25.66445193009296, -100.4062789747156 25.66446461502131, -100.406260041119 25.66451340816565, -100.4062371834645 25.66457231319271, -100.4062235025159 25.66460756975066, -100.4062085238688 25.66464617125515, -100.4062053260407 25.66465441264572, -100.4061692631466 25.66474735077812, -100.4061415569184 25.66481875109536, -100.4061283109311 25.66481448903041, -100.4060578960468 25.66479183492732)))",2020,04,006,005,363.2497590577,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
04 006 009,,,REFORMA PTE 432,1,HU,"MULTIPOLYGON (((-100.4059181432192 25.66514096981147, -100.4059550479645 25.66504877389949, -100.4059808512368 25.66498431053799, -100.4060325341823 25.66485519436931, -100.4060578960468 25.66479183492732, -100.4061283109311 25.66481448903041, -100.4061415569184 25.66481875109536, -100.4061459379031 25.66482015977527, -100.4061102762577 25.6649130010339, -100.4061066085906 25.66492254977143, -100.4061002737757 25.66493904099078, -100.4060694968442 25.66501916719585, -100.4060655720304 25.66502938562092, -100.4060289686752 25.66512467635563, -100.4060101933084 25.66517355642554, -100.4059181432192 25.66514096981147)))",2020,04,006,009,398.3479483918,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 033 014,SAN PEDRO,,CORREGIDORA 660,2,HU,"MULTIPOLYGON (((-100.4070968023834 25.65873637075453, -100.4071202867185 25.65867903504257, -100.4071616064844 25.65869274295243, -100.4071719761796 25.65869618308763, -100.4072744230854 25.65873017030124, -100.407356925692 25.65875754129363, -100.4074198849944 25.65877842856456, -100.4074247533293 25.65878004378325, -100.407509171131 25.65880804988901, -100.407485974984 25.65886548128997, -100.4073966898049 25.65883585994352, -100.4073048164976 25.65880538049969, -100.4072240959904 25.65877860082355, -100.4072201667208 25.65877729705904, -100.4072125172065 25.65877475974314, -100.4071718174439 25.65876125714041, -100.4070968023834 25.65873637075453)))",2020,03,033,014,281.73178205,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 033 004,,,HIDALGO 613,2,HU,"MULTIPOLYGON (((-100.407509171131 25.65880804988901, -100.4075147237857 25.65879430090824, -100.4075241727851 25.65877090434556, -100.4075334339923 25.6587479736617, -100.4075715816112 25.65876062951607, -100.407615793654 25.6587752971294, -100.4076614708084 25.65879045078252, -100.4077289744869 25.65881284520093, -100.4077992183791 25.65883614851838, -100.4078167716129 25.65884197238555, -100.4079253332358 25.65887798756084, -100.4079009395476 25.65893802086875, -100.4078405862659 25.65891799799026, -100.4078047457403 25.65890610815175, -100.4077772908126 25.65889700038811, -100.4077273142995 25.65888042019196, -100.4077047117138 25.65887292145667, -100.4076744516018 25.65886288279529, -100.4076372069982 25.65885052613532, -100.4075417733824 25.6588188659318, -100.407509171131 25.65880804988901)))",2020,03,033,004,296.8293547165,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 033 015,,,CORREGIDORA 666,1,HU,"MULTIPOLYGON (((-100.4071202867185 25.65867903504257, -100.4071448527692 25.65861905887639, -100.4071622329252 25.65862482490447, -100.4071858695025 25.65863266677565, -100.4072342167257 25.65864870580845, -100.4072597094378 25.65865716357837, -100.4073226956714 25.65867805966271, -100.4073479743801 25.65868644634865, -100.4074215793606 25.65871086497815, -100.4074394835758 25.65871680468493, -100.4075334339923 25.6587479736617, -100.4075241727851 25.65877090434556, -100.4075147237857 25.65879430090824, -100.407509171131 25.65880804988901, -100.4074247533293 25.65878004378325, -100.4074198849944 25.65877842856456, -100.407356925692 25.65875754129363, -100.4072744230854 25.65873017030124, -100.4071719761796 25.65869618308763, -100.4071616064844 25.65869274295243, -100.4071202867185 25.65867903504257)))",2020,03,033,015,294.4806837505,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 033 005,,,HIDALGO 615,1,HU,"MULTIPOLYGON (((-100.4075334339923 25.6587479736617, -100.4075573677293 25.65868871498144, -100.4076397263477 25.65871603754418, -100.4076436816227 25.6587173500751, -100.4077449915848 25.65875095968896, -100.4078407052238 25.65878271366466, -100.40791669552 25.65880792340941, -100.4079493958098 25.65881877181996, -100.4079253332358 25.65887798756084, -100.4078167716129 25.65884197238555, -100.4077992183791 25.65883614851838, -100.4077289744869 25.65881284520093, -100.4076614708084 25.65879045078252, -100.407615793654 25.6587752971294, -100.4075715816112 25.65876062951607, -100.4075334339923 25.6587479736617)))",2020,03,033,005,292.8891534367,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 033 016,,,CORREGIDORA,2,HU,"MULTIPOLYGON (((-100.4071448527692 25.65861905887639, -100.407155207167 25.65859377927564, -100.4071690837059 25.65855989941131, -100.4071962195003 25.65856890202758, -100.4073466295127 25.65861880191545, -100.4074234026641 25.65864427162217, -100.4075124626788 25.65867381748291, -100.40753102194 25.65867997477062, -100.4075573677293 25.65868871498144, -100.4075334339923 25.6587479736617, -100.4074394835758 25.65871680468493, -100.4074215793606 25.65871086497815, -100.4073479743801 25.65868644634865, -100.4073226956714 25.65867805966271, -100.4072597094378 25.65865716357837, -100.4072342167257 25.65864870580845, -100.4071858695025 25.65863266677565, -100.4071622329252 25.65862482490447, -100.4071448527692 25.65861905887639)))",2020,03,033,016,290.2479177345,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
03 033 018,,,EMILIO CARRANZA 318,1,M1,"MULTIPOLYGON (((-100.4075819025635 25.65862796530131, -100.4076111507578 25.65855554768654, -100.4076026481888 25.65855272699429, -100.4075275691702 25.65852781887334, -100.407488723584 25.65851493138042, -100.4074697983306 25.65850865302106, -100.4074547573389 25.65850366350313, -100.4074807752363 25.65843924296695, -100.4074839765402 25.65843131751644, -100.4076801132226 25.65849695533543, -100.4076781345215 25.65850185074831, -100.4076218013923 25.6586412127822, -100.4075819025635 25.65862796530131)))",2020,03,033,018,214.9320872498,Casco Urbano,HABITACIONAL CON COMERCIO O SERVICIOS,1
03 033 001,,,2 DE ABRIL Y E CARRANZA,2,HU,"MULTIPOLYGON (((-100.4071805546811 25.6585318932505, -100.4072235361663 25.65842695421435, -100.4072422333827 25.65843315715932, -100.4072728623817 25.65844331875912, -100.4073130580071 25.65845665375216, -100.4073413218552 25.65846603008317, -100.4074547573389 25.65850366350313, -100.4074697983306 25.65850865302106, -100.4074273450887 25.65861376850353, -100.4072297029268 25.65854819903272, -100.4071955576678 25.65853687052332, -100.4071805546811 25.6585318932505)))",2020,03,033,001,326.7624481933,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
